STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
724340,13994, 20150604,   71.8,24,   62.8,24, 1015.2,21,  990.6,24,   8.9,24,   5.2,24,   8.9, 999.9,   78.1 ,  60.1 , 0.00G,999.9, 010010,
724340,13994, 20150605,   75.9,24,   65.9,24, 1015.8,23,  991.3,24,   9.3,24,   4.9,24,  28.0,  36.9,   87.1 ,  66.9 , 1.99G,999.9, 110010,
724340,13994, 20150606,   74.6,24,   61.2,24, 1016.4,24,  991.7,24,  10.0,24,   4.8,24,   8.9, 999.9,   87.1 ,  62.1 , 0.01G,999.9, 000000,
724340,13994, 20150607,   82.2,24,   67.2,24, 1011.3,24,  986.6,24,  10.0,24,   9.8,24,  21.0,  28.0,   93.9 ,  62.1 , 0.00G,999.9, 000000,
724340,13994, 20150608,   78.8,24,   66.5,24, 1008.6,20,  984.4,24,   9.5,24,   8.6,24,  20.0,  25.1,   90.0*,  69.8*, 1.38G,999.9, 010010,
724340,13994, 20150609,   79.3,24,   62.5,24, 1010.2,24,  985.8,24,  10.0,24,   3.8,24,   9.9, 999.9,   91.9 ,  68.0 , 1.32G,999.9, 000000,
724340,13994, 20150610,   84.5,24,   61.9,24, 1009.0,24,  984.8,24,  10.0,24,   7.2,24,  12.0, 999.9,   95.0 ,  68.0 , 0.00G,999.9, 000000,
724340,13994, 20150611,   85.2,24,   65.5,24, 1008.6,24,  984.5,24,  10.0,24,   8.1,24,  15.9,  21.0,   95.0 ,  73.0 , 0.00G,999.9, 000000,
724340,13994, 20150612,   85.8,24,   69.4,24, 1008.3,24,  984.4,24,   9.9,24,  10.1,24,  19.0,  25.1,   93.0 ,  73.0 , 0.00G,999.9, 010010,
724340,13994, 20150613,   81.4,24,   68.9,24, 1011.8,23,  987.7,24,  10.0,24,   8.2,24,  13.0,  18.1,   93.0 ,  75.0 , 0.07G,999.9, 000010,
724340,13994, 20150614,   79.0,24,   70.3,24, 1013.1,20,  989.1,24,   9.1,24,   7.6,24,  14.0,  19.0,   84.9*,  73.4*, 0.02G,999.9, 110010,
724340,13994, 20150615,   79.3,24,   70.7,24, 1014.4,22,  989.8,24,   9.5,24,   6.6,24,  14.0,  26.0,   90.0 ,  73.9 , 2.43G,999.9, 010010,
724340,13994, 20150616,   77.8,24,   70.9,24, 1016.2,19,  992.1,24,   9.7,24,   4.6,24,  13.0,  18.1,   90.0 ,  73.9 , 0.16G,999.9, 010000,
724340,13994, 20150617,   75.8,24,   71.0,24, 1016.1,19,  991.6,24,   8.3,24,   6.1,24,  13.0, 999.9,   84.0 ,  73.0 , 0.71G,999.9, 010000,
724340,13994, 20150618,   76.5,24,   69.9,24, 1015.1,23,  990.5,24,   8.4,24,   4.3,24,  12.0, 999.9,   81.0 ,  73.0 , 0.07G,999.9, 010000,
724340,13994, 20150619,   73.9,24,   70.3,24, 1012.6,13,  987.4,24,   6.2,24,   7.8,24,  12.0,  21.0,   81.0 ,  73.0 , 1.22G,999.9, 010000,
724340,13994, 20150620,   77.1,24,   68.0,24, 1010.9,16,  986.4,24,   7.4,24,   6.1,24,  12.0,  18.1,   90.0 ,  71.1 , 0.98G,999.9, 010000,
724340,13994, 20150621,   79.3,24,   68.6,24, 1012.9,21,  988.7,24,   9.5,24,   7.1,24,  21.0,  29.9,   89.1*,  69.8*, 0.08G,999.9, 010010,
724340,13994, 20150622,   82.9,24,   72.4,24, 1013.5,24,  989.0,24,  10.0,24,   7.8,24,  15.0,  20.0,   93.0 ,  70.0 , 0.30G,999.9, 000000,
724340,13994, 20150623,   82.3,24,   68.2,24, 1014.9,24,  990.9,24,  10.0,24,   6.7,24,  17.1,  22.9,   93.0 ,  75.0 , 0.00G,999.9, 010010,
724340,13994, 20150624,   77.1,24,   62.6,24, 1019.4,24,  994.7,24,  10.0,24,   6.5,24,  15.0,  17.1,   88.0 ,  69.1 , 0.00G,999.9, 000000,
724340,13994, 20150625,   83.1,24,   68.8,24, 1014.6,23,  990.0,24,   9.9,24,   8.9,24,  31.1,  41.0,   95.0 ,  69.1 , 0.00G,999.9, 010010,
724340,13994, 20150626,   74.4,24,   66.9,24, 1011.8,18,  987.8,24,   8.2,24,   7.7,24,  24.1,  28.9,   81.0*,  69.8*, 2.51G,999.9, 010010,
724340,13994, 20150627,   72.9,24,   62.3,24, 1013.9,18,  989.3,24,   9.7,24,   8.2,24,  12.0,  18.1,   80.1*,  66.2*, 0.17G,999.9, 000000,
724340,13994, 20150628,   74.4,24,   61.9,24, 1013.6,24,  988.6,24,  10.0,24,   6.0,24,  13.0,  15.9,   84.0 ,  66.0 , 0.00G,999.9, 000000,
724340,13994, 20150629,   76.0,24,   65.4,24, 1008.9,22,  984.4,24,   9.5,24,   7.9,24,  19.0,  35.9,   84.9 ,  66.0 , 1.02G,999.9, 010010,
724340,13994, 20150630,   77.7,24,   66.4,24, 1010.7,24,  986.2,24,   8.9,24,   5.2,24,  11.1,  15.0,   86.0 ,  70.0 , 0.02G,999.9, 000000,
724340,13994, 20150701,   78.3,24,   68.3,24, 1011.2,23,  986.9,24,   7.6,24,   5.3,24,  12.0, 999.9,   87.1 ,  70.0 , 0.07G,999.9, 010000,
724340,13994, 20150702,   73.1,24,   65.9,24, 1010.9,18,  986.3,24,   8.1,24,   6.1,24,  15.9,  37.3,   87.1 ,  64.9 , 0.82G,999.9, 010010,
724340,13994, 20150703,   73.9,24,   63.0,24, 1011.9,24,  987.2,24,   9.3,24,   5.6,24,   9.9, 999.9,   82.9 ,  64.9 , 0.01G,999.9, 000000,
724340,13994, 20150704,   76.3,24,   63.4,24, 1013.9,22,  989.5,24,   6.3,24,   2.5,24,   8.9, 999.9,   84.0 ,  66.9 , 0.00G,999.9, 000000,
724340,13994, 20150705,   77.4,24,   63.5,24, 1016.0,21,  991.6,24,   5.5,24,   4.5,24,   8.9, 999.9,   89.1*,  66.2*, 0.00G,999.9, 000000,
724340,13994, 20150706,   81.0,24,   69.3,24, 1014.3,24,  989.7,24,   7.4,24,   7.0,24,  17.1,  26.0,   90.0 ,  66.9 , 0.00G,999.9, 010010,
724340,13994, 20150707,   76.8,24,   69.6,24, 1011.9,15,  988.2,24,   8.3,24,   8.6,24,  12.0,  20.0,   90.0 ,  68.0 , 0.15G,999.9, 010000,
724340,13994, 20150708,   64.4,24,   59.2,24, 1016.3,17,  991.2,24,   6.4,24,   7.4,24,  12.0,  19.0,   81.0 ,  60.1 , 0.07G,999.9, 010000,
724340,13994, 20150709,   68.8,24,   61.2,24, 1016.0,16,  990.5,24,   8.7,24,   6.7,24,  13.0,  21.0,   79.0 ,  60.1 , 0.99G,999.9, 010010,
724340,13994, 20150710,   71.9,24,   63.8,24, 1018.1,17,  993.2,24,   8.0,24,   4.1,24,   7.0, 999.9,   80.6*,  66.2*, 0.76G,999.9, 010000,
724340,13994, 20150711,   80.3,24,   69.3,24, 1018.1,24,  993.2,24,   9.6,24,   6.6,24,   9.9,  21.0,   93.9 ,  66.9 , 0.01G,999.9, 000000,
724340,13994, 20150712,   85.5,24,   69.0,24, 1014.6,24,  990.2,24,  10.0,24,   6.0,24,  13.0,  14.0,   96.1 ,  73.0 , 0.00G,999.9, 000000,
724340,13994, 20150713,   88.8,24,   73.2,24, 1008.9,24,  984.6,24,  10.0,24,   8.8,24,  14.0,  18.1,   99.0 ,  73.9 , 0.00G,999.9, 000000,
724340,13994, 20150714,   90.4,24,   74.2,24, 1004.8,24,  981.0,24,  10.0,24,   9.3,24,  15.0,  20.0,   99.0 ,  80.1 , 0.00G,999.9, 000000,
724340,13994, 20150715,   81.5,24,   66.4,24, 1011.4,24,  987.5,24,  10.0,24,   6.3,24,  12.0,  17.1,   97.0 ,  72.0 , 0.00G,999.9, 000000,
724340,13994, 20150716,   82.4,24,   69.9,24, 1012.7,24,  988.3,24,  10.0,24,   8.9,24,  15.0,  21.0,   91.9 ,  72.0 , 0.00G,999.9, 000000,
724340,13994, 20150717,   87.3,24,   73.3,24, 1009.7,24,  985.7,24,  10.0,24,   9.5,24,  15.0,  21.0,   95.0 ,  75.0 , 0.00G,999.9, 000000,
724340,13994, 20150718,   88.3,24,   73.8,24, 1011.1,24,  987.1,24,  10.0,24,   8.3,24,  15.0,  15.9,   95.0 ,  81.0 , 0.00G,999.9, 000000,
724340,13994, 20150719,   82.5,24,   71.2,24, 1012.5,23,  988.6,24,   9.7,24,   6.5,24,  17.1,  32.1,   93.9 ,  73.0 , 0.01G,999.9, 010010,
724340,13994, 20150720,   77.7,24,   71.0,24, 1010.7,20,  986.4,24,   8.6,24,   4.4,24,  40.0,  48.0,   87.1 ,  73.0 , 0.44G,999.9, 110010,
724340,13994, 20150721,   78.7,24,   66.7,24, 1010.7,24,  986.4,24,  10.0,24,   5.8,24,   8.9, 999.9,   84.9 ,  72.0 , 0.56G,999.9, 000000,
724340,13994, 20150722,   77.1,24,   62.3,24, 1013.2,24,  988.7,23,  10.0,24,   5.8,24,   9.9, 999.9,   84.9 ,  69.1 , 0.00G,999.9, 000000,
724340,13994, 20150723,   79.7,24,   62.8,24, 1013.4,24,  988.9,24,   9.9,24,   6.1,24,   9.9, 999.9,   88.0 ,  69.1 , 0.00G,999.9, 000000,
724340,13994, 20150724,   80.6,24,   64.7,24, 1014.7,24,  990.1,24,   9.8,24,   5.1,24,   8.0, 999.9,   91.9 ,  71.1 , 0.00G,999.9, 000000,
724340,13994, 20150725,   83.7,24,   70.2,24, 1013.1,24,  988.9,24,   9.1,24,   5.8,24,  13.0, 999.9,   91.9 ,  71.1 , 0.00G,999.9, 000000,
724340,13994, 20150726,   82.4,24,   72.2,24, 1012.4,24,  988.0,24,   9.5,24,   3.8,24,  22.9,  35.9,   91.9 ,  73.0 , 0.16G,999.9, 010010,
724340,13994, 20150727,   86.5,24,   75.6,24, 1012.0,19,  987.7,24,   9.8,24,   3.6,24,  12.0, 999.9,   97.0 ,  73.0 , 0.05G,999.9, 010010,
724340,13994, 20150728,   85.2,24,   72.3,24, 1012.8,24,  988.5,24,   9.9,24,   3.7,24,  19.0,  22.9,  100.0 ,  75.9 , 0.03G,999.9, 010010,
724340,13994, 20150729,   87.1,24,   73.7,24, 1014.2,24,  990.3,24,   9.7,24,   6.9,24,  12.0,  21.0,  100.0 ,  75.9 , 0.00G,999.9, 000000,
724340,13994, 20150730,   80.4,24,   60.9,24, 1019.2,24,  994.7,24,  10.0,24,   5.2,24,  12.0, 999.9,   91.9 ,  69.1 , 0.00G,999.9, 000000,
724340,13994, 20150731,   82.4,24,   63.8,24, 1018.3,24,  993.7,24,  10.0,24,   5.5,24,   8.9,  15.9,   93.9 ,  69.1 , 0.00G,999.9, 000000,
724340,13994, 20150801,   82.0,24,   63.7,24, 1015.8,24,  991.4,24,  10.0,24,   2.6,24,   7.0, 999.9,   93.9 ,  71.1 , 0.00G,999.9, 000000,
724340,13994, 20150802,   85.7,24,   68.4,24, 1012.5,24,  988.1,24,  10.0,24,   6.2,24,  13.0,  22.0,   96.1 ,  73.0 , 0.00G,999.9, 000000,
724340,13994, 20150803,   86.1,24,   65.5,24, 1010.2,24,  986.2,24,  10.0,24,   6.9,24,  11.1, 999.9,   96.1 ,  75.9 , 0.00G,999.9, 000000,
724340,13994, 20150804,   82.5,24,   66.9,24, 1013.3,24,  989.0,24,  10.0,24,   4.7,24,  11.1,  15.0,   93.9 ,  75.0 , 0.00G,999.9, 010010,
724340,13994, 20150805,   78.5,24,   68.0,24, 1014.0,24,  989.5,24,   9.7,24,   7.6,24,  12.0,  17.1,   91.9 ,  73.0 , 0.04G,999.9, 010000,
724340,13994, 20150806,   75.9,24,   68.6,24, 1010.9,19,  986.3,24,   7.6,24,   7.0,24,  15.0,  18.1,   86.0 ,  71.1 , 3.21G,999.9, 010010,
724340,13994, 20150807,   77.7,24,   65.5,24, 1011.4,24,  987.0,24,   9.9,24,   4.5,24,   8.0, 999.9,   88.0 ,  68.0 , 0.00G,999.9, 000000,
724340,13994, 20150808,   81.0,24,   69.4,24, 1012.0,24,  987.7,24,   8.9,24,   4.5,24,   9.9, 999.9,   91.0 ,  68.0 , 0.00G,999.9, 000000,
724340,13994, 20150809,   82.6,24,   72.1,24, 1012.1,23,  987.8,24,   8.1,24,   6.4,24,  13.0,  18.1,   91.0 ,  73.0 , 0.00G,999.9, 010010,
724340,13994, 20150810,   80.3,24,   72.7,24, 1010.9,18,  986.6,24,   9.1,24,   6.8,24,  26.0,  36.9,   90.0*,  73.4*, 1.49G,999.9, 010010,
724340,13994, 20150811,   79.7,24,   66.7,24, 1015.5,24,  991.2,24,  10.0,24,   6.4,24,  14.0,  20.0,   90.0 ,  71.1 , 0.05G,999.9, 000000,
724340,13994, 20150812,   77.6,24,   62.5,24, 1019.8,24,  995.1,24,  10.0,24,   3.5,24,   8.0, 999.9,   88.0 ,  69.1 , 0.00G,999.9, 000000,
724340,13994, 20150813,   78.5,24,   62.8,24, 1019.3,24,  994.6,24,  10.0,24,   2.1,24,   7.0, 999.9,   89.1 ,  68.0 , 0.00G,999.9, 000000,
724340,13994, 20150814,   80.5,24,   64.1,24, 1019.6,24,  995.0,24,  10.0,24,   2.4,24,   6.0, 999.9,   90.0 ,  68.0 , 0.00G,999.9, 000000,
724340,13994, 20150815,   81.0,24,   66.3,24, 1019.7,24,  995.0,24,   9.3,24,   2.0,24,   8.0, 999.9,   91.0 ,  72.0 , 0.00G,999.9, 000000,
724340,13994, 20150816,   82.8,24,   65.9,24, 1018.2,24,  993.7,24,  10.0,24,   4.1,24,   8.9, 999.9,   91.0 ,  72.0 , 0.00G,999.9, 000000,
724340,13994, 20150817,   83.1,24,   66.8,24, 1016.0,24,  991.5,24,   9.9,24,   5.3,24,  12.0,  15.0,   91.0 ,  73.0 , 0.00G,999.9, 000000,
724340,13994, 20150818,   81.1,24,   69.7,24, 1010.3,21,  985.9,24,   9.7,24,   6.9,24,  22.0,  38.1,   91.0 ,  73.0 , 0.06G,999.9, 010010,
724340,13994, 20150819,   71.7,24,   63.6,24, 1008.1,19,  983.6,24,   9.7,24,   8.7,24,  19.0,  29.9,   75.0*,  69.1*, 0.91G,999.9, 010010,
724340,13994, 20150820,   69.2,24,   54.6,24, 1013.9,24,  989.2,24,  10.0,24,   6.6,24,   8.9, 999.9,   82.9 ,  60.1 , 0.46G,999.9, 010000,
724340,13994, 20150821,   74.6,24,   55.5,24, 1017.5,24,  992.8,24,  10.0,24,   4.7,24,  11.1,  17.1,   82.9 ,  60.1 , 0.00G,999.9, 000000,
724340,13994, 20150822,   72.2,24,   60.4,24, 1016.2,20,  991.5,24,   9.0,24,   8.0,24,  14.0,  25.1,   82.9 ,  63.0 , 0.00G,999.9, 010010,
724340,13994, 20150823,   73.3,24,   65.3,24, 1014.2,17,  989.3,23,   8.9,24,   5.6,24,  15.0,  21.0,   81.0 ,  64.9 , 0.91G,999.9, 010000,
724340,13994, 20150824,   69.5,24,   52.8,24, 1017.8,24,  992.9,24,  10.0,24,   7.0,24,  13.0,  20.0,   81.0 ,  57.0 , 0.00G,999.9, 000000,
724340,13994, 20150825,   69.6,24,   51.1,24, 1018.4,24,  993.4,24,  10.0,24,   5.6,24,  11.1,  18.1,   81.0 ,  57.0 , 0.00G,999.9, 000000,
724340,13994, 20150826,   69.1,24,   53.3,24, 1019.6,24,  994.7,24,  10.0,24,   3.8,24,   8.0, 999.9,   80.1 ,  57.9 , 0.00G,999.9, 000000,
724340,13994, 20150827,   69.4,24,   54.9,24, 1020.3,24,  995.1,24,   9.9,24,   4.1,24,   7.0, 999.9,   80.1 ,  59.0 , 0.00G,999.9, 000000,
724340,13994, 20150828,   72.2,24,   57.8,24, 1018.1,24,  993.1,24,   9.8,24,   7.2,24,  13.0,  19.0,   82.9 ,  59.0 , 0.00G,999.9, 000000,
724340,13994, 20150829,   77.3,24,   62.9,24, 1015.4,24,  990.8,24,  10.0,24,   6.8,24,  12.0, 999.9,   84.0 ,  63.0 , 0.00G,999.9, 000000,
724340,13994, 20150830,   80.1,24,   66.5,24, 1015.4,22,  991.0,23,  10.0,24,   3.5,24,   6.0, 999.9,   89.1 ,  72.0 , 0.00G,999.9, 000000,
724340,13994, 20150831,   81.7,24,   69.6,24, 1015.6,24,  991.3,24,  10.0,24,   5.6,24,  15.0, 999.9,   91.0 ,  73.0 , 0.00G,999.9, 010010,
724340,13994, 20150901,   83.2,24,   69.6,24, 1016.7,24,  992.4,24,   9.6,24,   5.9,24,   8.9, 999.9,   93.0 ,  75.0 , 0.00G,999.9, 000000,
724340,13994, 20150902,   84.2,24,   67.3,24, 1016.8,24,  992.3,24,  10.0,24,   5.1,24,   8.9,  15.9,   93.9 ,  75.0 , 0.00G,999.9, 000000,
724340,13994, 20150903,   85.0,24,   67.8,24, 1014.2,24,  989.8,24,   9.8,24,   4.3,24,  11.1,  15.0,   93.9 ,  75.0 , 0.00G,999.9, 000000,
724340,13994, 20150904,   85.5,24,   67.7,24, 1014.0,24,  989.9,24,   9.9,24,   3.0,24,   8.0, 999.9,   96.1 ,  75.9 , 0.00G,999.9, 000000,
724340,13994, 20150905,   85.3,24,   67.4,24, 1016.4,24,  992.2,24,   9.6,24,   4.2,24,   8.0, 999.9,   96.1 ,  73.9 , 0.00G,999.9, 000000,
724340,13994, 20150906,   85.9,24,   66.5,24, 1016.1,24,  991.9,24,   9.1,24,   5.4,24,  11.1,  15.0,   96.1 ,  73.9 , 0.00G,999.9, 000000,
724340,13994, 20150907,   84.3,24,   68.3,24, 1014.8,24,  990.5,24,   9.4,24,   6.2,24,  11.1, 999.9,   96.1 ,  75.9 , 0.00G,999.9, 000000,
724340,13994, 20150908,   82.9,24,   69.5,24, 1012.6,22,  988.1,24,   9.6,24,   7.8,24,  17.1,  22.9,   91.0 ,  77.0 , 0.00G,999.9, 010010,
724340,13994, 20150909,   76.4,24,   69.5,24, 1012.8,19,  988.1,24,   8.5,24,   4.1,24,   9.9, 999.9,   84.0*,  69.8*, 1.46G,999.9, 010010,
724340,13994, 20150910,   77.4,24,   66.4,24, 1012.6,23,  988.0,24,  10.0,24,   1.7,24,   7.0,  14.0,   88.0 ,  69.1 , 0.11G,999.9, 000000,
724340,13994, 20150911,   71.7,24,   60.6,24, 1013.0,18,  988.5,24,   9.7,24,   8.2,24,  18.1,  22.9,   88.0 ,  66.0 , 0.60G,999.9, 010010,
724340,13994, 20150912,   62.0,24,   46.5,24, 1017.8,24,  992.6,24,  10.0,24,   8.3,24,  13.0,  20.0,   77.0 ,  54.0 , 0.02G,999.9, 000000,
724340,13994, 20150913,   62.2,24,   45.9,24, 1018.6,24,  993.1,24,  10.0,24,   2.7,24,   8.0, 999.9,   75.0 ,  51.1 , 0.00G,999.9, 000000,
724340,13994, 20150914,   70.0,24,   49.9,24, 1017.7,24,  992.7,24,  10.0,24,   8.2,24,  15.0,  20.0,   82.9 ,  51.1 , 0.00G,999.9, 000000,
724340,13994, 20150915,   73.4,24,   54.3,24, 1020.4,17,  995.8,24,  10.0,24,   9.0,24,  15.9,  21.0,   84.9 ,  60.1 , 0.00G,999.9, 000000,
724340,13994, 20150916,   74.7,24,   56.3,24, 1021.1,24,  996.1,24,  10.0,24,   7.5,24,  13.0,  21.0,   87.1 ,  60.1 , 0.00G,999.9, 000000,
724340,13994, 20150917,   79.5,24,   62.1,24, 1016.2,24,  991.3,24,  10.0,24,   9.4,24,  14.0,  20.0,   91.0 ,  62.1 , 0.00G,999.9, 000000,
724340,13994, 20150918,   82.6,24,   66.3,24, 1010.6,24,  986.3,24,  10.0,24,   8.8,24,  13.0,  22.9,   91.9 ,  71.1 , 0.00G,999.9, 010010,
724340,13994, 20150919,   74.5,24,   59.2,24, 1013.1,22,  988.7,24,  10.0,24,  10.5,24,  15.9,  22.0,   91.9 ,  64.0 , 0.00G,999.9, 010000,
724340,13994, 20150920,   65.5,24,   48.8,24, 1019.7,24,  994.5,24,  10.0,24,   3.4,24,   8.9, 999.9,   81.0 ,  57.0 , 0.00G,999.9, 000000,
724340,13994, 20150921,   67.2,24,   50.7,24, 1018.7,24,  993.5,24,   9.9,24,   2.9,24,   9.9,  15.0,   79.0*,  55.9*, 0.00G,999.9, 000000,
724340,13994, 20150922,   70.6,24,   52.2,24, 1019.7,24,  994.6,24,  10.0,24,   3.3,24,   5.1, 999.9,   82.9 ,  55.9 , 0.00G,999.9, 000000,
724340,13994, 20150923,   72.4,24,   53.3,24, 1021.1,24,  996.1,24,   9.9,24,   2.7,24,   7.0, 999.9,   84.9 ,  59.0 , 0.00G,999.9, 000000,
724340,13994, 20150924,   73.1,24,   54.1,24, 1020.6,24,  995.6,24,   9.9,24,   2.9,24,   7.0, 999.9,   84.9 ,  59.0 , 0.00G,999.9, 000000,
724340,13994, 20150925,   72.7,24,   54.2,24, 1019.7,24,  994.8,24,   9.8,24,   3.0,24,   8.9,  15.0,   86.0 ,  60.1 , 0.00G,999.9, 000000,
724340,13994, 20150926,   70.4,24,   54.9,24, 1019.1,24,  994.2,24,  10.0,24,   6.0,24,  12.0,  18.1,   86.0 ,  60.1 , 0.00G,999.9, 000000,
724340,13994, 20150927,   71.8,24,   61.9,24, 1017.3,23,  992.2,24,  10.0,24,   5.1,24,   7.0, 999.9,   77.0 ,  62.1 , 0.00G,999.9, 010000,
724340,13994, 20150928,   74.4,24,   64.5,24, 1014.8,24,  990.1,24,   8.4,24,   4.2,24,   8.0, 999.9,   84.0 ,  66.0 , 0.00G,999.9, 000000,
724340,13994, 20150929,   74.7,24,   64.3,24, 1012.9,22,  988.4,24,   9.8,24,   3.9,24,  14.0,  18.1,   84.0 ,  66.0 , 0.00G,999.9, 010000,
724340,13994, 20150930,   64.9,24,   51.7,24, 1018.1,24,  993.0,24,   9.5,24,   8.7,24,  12.0,  17.1,   79.0 ,  57.0 , 1.03G,999.9, 010000,
724340,13994, 20151001,   59.3,24,   43.0,24, 1021.4,24,  996.1,24,  10.0,24,   9.4,24,  18.1,  25.1,   72.0 ,  48.9 , 0.00G,999.9, 000000,
724340,13994, 20151002,   57.6,24,   42.0,24, 1021.7,24,  996.2,24,  10.0,24,  10.8,24,  15.0,  21.0,   70.0*,  48.2*, 0.00G,999.9, 000000,
724340,13994, 20151003,   55.7,24,   39.9,24, 1018.2,24,  992.6,24,  10.0,24,   9.8,24,  15.0,  21.0,   70.0 ,  46.9 , 0.00G,999.9, 000000,
724340,13994, 20151004,   55.0,24,   46.0,24, 1018.8,23,  993.2,24,   9.8,24,   9.6,24,  15.0,  22.9,   60.1 ,  46.9 , 0.00G,999.9, 000000,
724340,13994, 20151005,   59.3,24,   52.3,24, 1019.7,24,  994.2,24,   8.2,24,   5.1,24,   8.0, 999.9,   72.0 ,  50.0 , 0.00G,999.9, 000000,
724340,13994, 20151006,   66.8,24,   57.6,24, 1019.7,24,  994.4,24,   7.9,24,   4.0,24,   8.0, 999.9,   77.0 ,  54.0 , 0.00G,999.9, 000000,
724340,13994, 20151007,   68.4,24,   57.9,24, 1019.8,24,  994.7,24,  10.0,24,   2.8,24,   7.0, 999.9,   77.0 ,  61.0 , 0.00G,999.9, 000000,
724340,13994, 20151008,   69.5,24,   58.0,24, 1017.6,24,  992.3,24,   9.4,24,   4.1,24,   9.9,  15.9,   84.9 ,  59.0 , 0.00G,999.9, 000000,
724340,13994, 20151009,   66.2,24,   54.2,24, 1018.3,24,  993.6,24,  10.0,24,   7.2,24,  12.0,  20.0,   84.9 ,  59.0 , 0.00G,999.9, 010000,
724340,13994, 20151010,   59.6,24,   45.2,24, 1022.7,24,  996.9,24,  10.0,24,   3.0,24,   8.0, 999.9,   71.1 ,  50.0 , 0.00G,999.9, 000000,
724340,13994, 20151011,   65.0,24,   48.0,24, 1013.7,24,  988.1,24,  10.0,24,   4.7,24,  13.0, 999.9,   81.0 ,  50.0 , 0.00G,999.9, 000000,
724340,13994, 20151012,   72.8,24,   50.3,24, 1005.0,24,  980.4,24,  10.0,24,   9.8,24,  15.9,  28.9,   81.0 ,  54.0 , 0.00G,999.9, 000000,
724340,13994, 20151013,   65.0,24,   38.2,24, 1008.6,24,  984.0,24,  10.0,24,  10.6,24,  14.0,  19.0,   81.0 ,  54.0 , 0.00G,999.9, 000000,
724340,13994, 20151014,   61.2,24,   38.8,24, 1014.7,24,  989.6,24,  10.0,24,   3.1,24,   8.0, 999.9,   75.9 ,  48.9 , 0.00G,999.9, 000000,
724340,13994, 20151015,   62.7,24,   41.5,24, 1018.4,24,  993.1,24,  10.0,24,   4.2,24,  15.0,  22.0,   81.0 ,  48.9 , 0.00G,999.9, 000000,
724340,13994, 20151016,   58.4,24,   31.1,24, 1026.0,24, 1000.6,24,  10.0,24,   8.3,24,  14.0,  18.1,   81.0 ,  45.0 , 0.00G,999.9, 000000,
724340,13994, 20151017,   48.4,24,   25.0,24, 1031.2,24, 1005.1,24,  10.0,24,   6.2,24,  13.0,  17.1,   64.9 ,  39.9 , 0.00G,999.9, 000000,
724340,13994, 20151018,   49.1,24,   27.3,24, 1032.4,24, 1006.0,24,  10.0,24,   3.6,24,  11.1,  15.9,   63.0 ,  36.0 , 0.00G,999.9, 000000,
724340,13994, 20151019,   59.9,24,   30.4,24, 1025.7,24,  999.6,24,  10.0,24,   8.0,24,  12.0,  19.0,   79.0 ,  36.0 , 0.00G,999.9, 000000,
724340,13994, 20151020,   67.0,24,   36.2,24, 1020.4,24,  995.1,24,   9.6,24,   8.4,24,  15.0,  20.0,   81.0 ,  50.0 , 0.00G,999.9, 000000,
724340,13994, 20151021,   71.1,24,   48.7,24, 1020.5,24,  995.5,24,   9.7,24,   7.2,24,  13.0, 999.9,   86.0 ,  55.9 , 0.01G,999.9, 010000,
724340,13994, 20151022,   73.1,24,   55.3,24, 1021.0,24,  996.2,24,  10.0,24,   3.5,24,   8.9, 999.9,   86.0 ,  59.0 , 0.00I,999.9, 000000,
724340,13994, 20151023,   69.9,24,   54.6,24, 1017.7,24,  992.5,24,  10.0,24,   8.4,24,  15.0,  24.1,   82.9 ,  61.0 , 0.00G,999.9, 010000,
724340,13994, 20151024,   67.6,24,   57.3,24, 1014.0,24,  989.3,24,  10.0,24,  11.3,24,  19.0,  26.0,   75.9 ,  60.1 , 0.01G,999.9, 000000,
724340,13994, 20151025,   55.1,24,   42.1,24, 1024.9,24,  999.4,24,  10.0,24,   5.3,24,   8.9,  17.1,   71.1 ,  46.9 , 0.00G,999.9, 000000,
724340,13994, 20151026,   56.1,24,   37.2,24, 1024.6,24,  998.6,24,  10.0,24,   7.9,24,  14.0,  19.0,   70.0 ,  45.0 , 0.00G,999.9, 000000,
724340,13994, 20151027,   59.6,24,   49.5,24, 1017.5,13,  990.4,24,   4.7,24,   9.4,24,  12.0,  20.0,   70.0 ,  45.0 , 0.03G,999.9, 110000,
724340,13994, 20151028,   59.1,24,   52.9,24, 1003.9,17,  978.4,24,   7.3,24,  10.2,24,  19.0,  27.0,   62.1 ,  55.0 , 0.70G,999.9, 010000,
724340,13994, 20151029,   50.3,24,   31.6,24, 1010.6,24,  985.2,24,  10.0,24,  10.3,24,  18.1,  22.0,   61.0 ,  41.0 , 0.01G,999.9, 010000,
724340,13994, 20151030,   47.9,24,   36.9,24, 1019.3,24,  993.3,24,  10.0,24,   3.5,24,   8.0, 999.9,   57.9 ,  37.9 , 0.00G,999.9, 000000,
724340,13994, 20151031,   55.0,24,   46.1,24, 1013.0,19,  986.0,24,   9.3,24,   9.7,24,  15.0,  21.0,   62.1 ,  37.9 , 0.16G,999.9, 010000,
724340,13994, 20151101,   57.7,24,   48.4,24, 1014.1,20,  988.6,24,   8.5,24,   4.0,24,   8.0, 999.9,   71.1*,  46.4*, 0.06G,999.9, 010000,
